source_folder,source_session_path,session_id,participant_id,timestamp_ms,label_3class,delta_pct,theta_pct,low_alpha_pct,high_alpha_pct,low_beta_pct,high_beta_pct,low_gamma_pct,mid_gamma_pct,attention,meditation,signal_quality,marker_ev_praised_active,marker_ev_qna_active,marker_ev_question_active,marker_ev_scolded_active,marker_ev_speaking_active,marker_ev_tech_issue_active
sessions 5,sessions 5/22,22,22,1774870042864,neutral,0.5778975249,0.0919617215,0.0815531944,0.0452062255,0.0868139488,0.0830050436,0.0268179404,0.0067444008,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870044863,neutral,0.4258605114,0.2376252231,0.0086300714,0.0609234162,0.0904222386,0.0835035267,0.0551298740,0.0379051386,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870046843,neutral,0.5478429276,0.2113800800,0.0276090393,0.0599567563,0.0445824421,0.0394136520,0.0439765647,0.0252385381,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870051808,neutral,0.1503409280,0.2013969732,0.1664726426,0.1614834525,0.1684683186,0.0959587560,0.0420755031,0.0138034259,0,0,25,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870053794,neutral,0.7745142405,0.0955837756,0.0163153297,0.0057225820,0.0301802566,0.0429696461,0.0115551533,0.0231590161,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870055780,neutral,0.4557242639,0.2834359005,0.0772067193,0.0443646238,0.0691078494,0.0363184133,0.0259943833,0.0078478466,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870057761,neutral,0.7134938538,0.1012337576,0.0358317215,0.0562934239,0.0239821570,0.0349666525,0.0220207071,0.0121777265,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870058762,neutral,0.6926503022,0.0827749503,0.0453533662,0.0604536417,0.0566357381,0.0295875847,0.0211406191,0.0114037976,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870060739,neutral,0.6504426769,0.0500864162,0.0341821348,0.0658892373,0.1253854743,0.0387908328,0.0151520755,0.0200711522,0,0,25,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870062734,neutral,0.4417769158,0.2533217590,0.0904731556,0.1034755950,0.0267180186,0.0457881898,0.0226880645,0.0157583017,0,0,26,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870067705,neutral,0.7814669084,0.0384785425,0.0239570545,0.0398966832,0.0440303761,0.0229572143,0.0381180560,0.0110951651,0,0,25,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870069683,neutral,0.4330268499,0.2553560179,0.1018104587,0.0596345590,0.0323817194,0.0560771711,0.0439823712,0.0177308528,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870070676,neutral,0.6662798766,0.1982883577,0.0619545104,0.0261179645,0.0141711642,0.0162451812,0.0123708558,0.0045720894,0,0,25,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870071669,neutral,0.8370503223,0.0371324965,0.0106367019,0.0152306218,0.0518224982,0.0353160128,0.0084877367,0.0043236098,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870074652,neutral,0.5801085582,0.2418507834,0.0268724418,0.0408508176,0.0533859642,0.0489414067,0.0057331691,0.0022568590,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870076632,neutral,0.7484652300,0.0941534965,0.0151787983,0.0285373691,0.0340106143,0.0467549979,0.0180082469,0.0148912470,0,0,26,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870077627,neutral,0.6434853583,0.0497129051,0.0367140850,0.0844668883,0.0796592449,0.0579916046,0.0325774491,0.0153924648,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870078619,neutral,0.6015633179,0.1609511983,0.0561617050,0.0260622782,0.0370100135,0.0726815589,0.0265865519,0.0189833763,0,0,26,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870079611,neutral,0.4876114035,0.0779922075,0.1000376552,0.1009474175,0.0414042217,0.0602341562,0.1000935166,0.0316794217,0,0,26,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870080609,neutral,0.6523189569,0.0605817359,0.0881202955,0.0187793490,0.0249399983,0.0439864703,0.0580080702,0.0532651239,0,0,26,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870083592,neutral,0.7491716302,0.0593542509,0.0392283051,0.0201336672,0.0806736535,0.0442002026,0.0057923781,0.0014459124,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870085575,neutral,0.5554846692,0.0904052685,0.0245672251,0.0936379590,0.0668734828,0.0589650091,0.0626705774,0.0473958089,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870086574,neutral,0.4079490754,0.1372594174,0.0748963913,0.0851874055,0.0951823367,0.1403372177,0.0274654489,0.0317227072,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870087560,neutral,0.2247403167,0.2323395567,0.0746013771,0.1764391003,0.1251256270,0.1038928665,0.0403857289,0.0224754269,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/22,22,22,1774870089549,neutral,0.3934417966,0.1614348157,0.0859715421,0.1073920369,0.0626202713,0.0577720612,0.0927233592,0.0386441170,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/22,22,22,1774870090541,neutral,0.8944535276,0.0350913875,0.0096107132,0.0213144975,0.0130886278,0.0172520315,0.0070057435,0.0021834715,0,0,25,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865733385,neutral,0.2122526918,0.2873461400,0.0227008304,0.1407913571,0.1007434596,0.0531687435,0.0595015224,0.1234952551,0,0,200,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865736371,neutral,0.7268015002,0.0411992846,0.0021083729,0.0531514702,0.0333486876,0.0489802185,0.0567554657,0.0376550002,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865738353,neutral,0.3150482865,0.1430010398,0.0636005707,0.0462679907,0.2123150923,0.1074776484,0.0310383412,0.0812510305,0,0,80,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865740340,neutral,0.3157691805,0.2154054638,0.0922849600,0.0664260309,0.0806111094,0.0942517432,0.0636353589,0.0716161532,0,0,80,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865741342,neutral,0.3285111414,0.2564543002,0.0296524814,0.0673865701,0.1444843117,0.0561490256,0.0784439595,0.0389182101,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865742323,neutral,0.4998273980,0.1130039875,0.0335238841,0.0242604940,0.1266510525,0.0933209818,0.0778489104,0.0315632917,0,0,80,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865745309,neutral,0.5266269979,0.1236967235,0.0440313743,0.1022751906,0.0993000328,0.0513678142,0.0258096997,0.0268921670,0,0,80,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865747294,neutral,0.4750072779,0.2149736479,0.0633544401,0.0471694484,0.0645707236,0.0555959769,0.0368581665,0.0424703187,0,0,80,0,0,0,0,0,0
sessions 5,sessions 5/25,25,25,1774865751267,neutral,0.4452293689,0.0792299389,0.0547743411,0.0955435642,0.2249015862,0.0278439399,0.0174859925,0.0549912684,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865754242,neutral,0.4848941166,0.1504819908,0.0253141764,0.0403889868,0.1287842391,0.1040030850,0.0379226632,0.0282107422,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865756232,neutral,0.2348267434,0.0869967238,0.0493566159,0.1728583958,0.1991233982,0.1345032375,0.0713937920,0.0509410934,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865758221,neutral,0.5479859725,0.1122462059,0.0689429026,0.0247709454,0.1191107886,0.0599879074,0.0234064937,0.0435487837,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865759217,neutral,0.3667144774,0.1155359809,0.0705487875,0.1080821536,0.0830793242,0.0928908548,0.0893720573,0.0737763643,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865761197,neutral,0.3356930808,0.2191328731,0.0924343051,0.0357269917,0.1480548841,0.0592397221,0.0852106936,0.0245074495,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865763184,neutral,0.2906015285,0.1799837616,0.0601128007,0.1262040042,0.1060529190,0.1223338343,0.0467449435,0.0679662082,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865765171,neutral,0.1697393648,0.4410252806,0.0527391540,0.0894746434,0.0500483808,0.1168551502,0.0520248834,0.0280931428,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865768151,neutral,0.2341920513,0.1939807874,0.0938112183,0.1253534327,0.1516454885,0.0778760436,0.0604259466,0.0627150315,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865770136,neutral,0.1952768944,0.2505312211,0.1658582336,0.0958738160,0.0924959823,0.0536887508,0.0658714225,0.0804036792,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865772121,neutral,0.2105783110,0.1673153080,0.2963783321,0.0524018710,0.0931310445,0.0646952145,0.0595734625,0.0559264563,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865773118,neutral,0.3535148160,0.0549826582,0.2961661067,0.0917570380,0.0534456540,0.0650109862,0.0651320757,0.0199906652,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865774106,neutral,0.4726053381,0.0535898561,0.1505368385,0.0815530841,0.0922357969,0.0451702070,0.0497450340,0.0545638452,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865777090,neutral,0.2217085087,0.2266688944,0.1002658737,0.0451105405,0.2239582090,0.0822486146,0.0610793414,0.0389600179,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865779069,neutral,0.3051264617,0.1214416735,0.0427808857,0.1457806971,0.1196186589,0.1046591339,0.0894678338,0.0711246555,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865784040,neutral,0.3466772007,0.1664976854,0.0547491218,0.0510722854,0.0814419167,0.1340339031,0.0689477468,0.0965801401,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865786023,neutral,0.1984956772,0.1424189778,0.0758099657,0.1232369373,0.1946617327,0.1214061903,0.0856940492,0.0582764700,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865788011,neutral,0.1296301735,0.2844618279,0.0531311816,0.1196071792,0.0947009445,0.0706189459,0.1409329710,0.1069167765,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865789998,neutral,0.4380661884,0.0930626386,0.0786659764,0.0297488291,0.1221741636,0.1072679290,0.0628886392,0.0681256356,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865792978,neutral,0.3811869767,0.2239658677,0.1095094097,0.0870429919,0.0546509853,0.0321414366,0.0663113957,0.0451909365,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865794967,neutral,0.5362065622,0.1179136442,0.0541103388,0.0339344191,0.0701776982,0.0579326222,0.1002462325,0.0294784828,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865798935,neutral,0.6987353825,0.1135666154,0.0245690708,0.0481629537,0.0521291897,0.0209054793,0.0213326034,0.0205987052,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865799932,neutral,0.3062244330,0.1819176986,0.1075457423,0.0969050021,0.1804758592,0.0618479546,0.0348246835,0.0302586267,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865801918,neutral,0.3525596021,0.2031272115,0.1373262874,0.1244251621,0.0798324568,0.0384973802,0.0393428502,0.0248890496,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865803902,neutral,0.3250547358,0.1017464226,0.2750433514,0.0229476328,0.1162599412,0.0668773012,0.0521457254,0.0399248897,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865807893,neutral,0.3181404781,0.0967114288,0.0430883442,0.0327489958,0.1672461928,0.0873073804,0.1405748868,0.1141822931,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865808870,neutral,0.3708084571,0.0834477354,0.1150367456,0.0669631435,0.1245215988,0.1100043890,0.0794862494,0.0497316811,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865810856,neutral,0.1957670583,0.0819582117,0.2172040792,0.2092203279,0.1675813887,0.0704291652,0.0216658873,0.0361738818,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865811856,neutral,0.7126199863,0.0542295575,0.0143352397,0.0658761738,0.0830532173,0.0453818544,0.0108586561,0.0136453149,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865812840,neutral,0.5047361697,0.1049775830,0.0529659356,0.0867716449,0.1087927764,0.0483855481,0.0341368688,0.0592334734,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865813841,neutral,0.3862874930,0.1838880423,0.0615646804,0.0385405806,0.1220983038,0.0637460903,0.0887516040,0.0551232055,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865814822,neutral,0.3919332710,0.1001915375,0.0388168388,0.1303607476,0.0924409688,0.0930805498,0.0437224136,0.1094536729,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865815827,neutral,0.3976580476,0.2890431660,0.0567455774,0.0426982751,0.0928667077,0.0488452383,0.0383417494,0.0338012385,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865817807,neutral,0.2832193733,0.2150487263,0.0723982840,0.0957287482,0.1311398236,0.0917111084,0.0579223195,0.0528316168,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865819790,neutral,0.0985655627,0.1504822660,0.1387909082,0.1701587991,0.1558204552,0.1573921660,0.0587100314,0.0700798116,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865821783,neutral,0.2310125355,0.2908103904,0.0460579330,0.0725148776,0.1471445008,0.1107769078,0.0274367515,0.0742461034,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865824766,neutral,0.3442294013,0.1752032744,0.1028632056,0.1578075341,0.0731332881,0.0360890839,0.0712053245,0.0394688879,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865826742,neutral,0.6721015229,0.1361807627,0.0287458769,0.0204635315,0.0290583224,0.0310696338,0.0612518627,0.0211284871,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865828732,neutral,0.2313044379,0.1661229351,0.0679643726,0.0250106157,0.2391869919,0.1511107659,0.0796406193,0.0396592616,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865831717,neutral,0.4357267977,0.1465512211,0.1656685414,0.0270222402,0.0865043389,0.0521457162,0.0506837633,0.0356973812,0,0,51,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865833708,neutral,0.4700018566,0.2223600697,0.0194968735,0.1259290532,0.0868102391,0.0385232870,0.0188718615,0.0180067595,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865835682,neutral,0.3088778573,0.2755847456,0.0555376096,0.2017731282,0.0627813517,0.0270353530,0.0335755801,0.0348343746,0,0,80,0,0,0,0,0,1
sessions 5,sessions 5/25,25,25,1774865837672,neutral,0.1335999652,0.1437485262,0.1548670150,0.0420761297,0.1144291512,0.0967768359,0.1287583930,0.1857439837,0,0,200,0,0,0,0,1,1
sessions 5,sessions 5/25,25,25,1774865840652,neutral,0.4076590059,0.1458676097,0.0515661734,0.0623614905,0.1220945215,0.0521093090,0.0975106942,0.0608311958,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865842646,neutral,0.1346523728,0.1621176640,0.1184555475,0.2169454812,0.1142946477,0.1478959724,0.0269405324,0.0786977819,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865844622,neutral,0.2411121802,0.4121418647,0.0867812559,0.0833051445,0.0578983368,0.0402957788,0.0551035836,0.0233618556,0,0,80,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865845617,neutral,0.5055451789,0.2152925062,0.0354956507,0.0416214966,0.0634306872,0.0445443988,0.0476431528,0.0464269287,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865846618,neutral,0.2788725094,0.2343124648,0.1099284917,0.1351025327,0.0401051937,0.0674495566,0.0236362811,0.1105929701,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865847611,neutral,0.1100958143,0.1215165547,0.1880441022,0.0935788363,0.1166929224,0.1683102901,0.0758337472,0.1259277328,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865849594,neutral,0.4284742591,0.1587173788,0.0101257593,0.0290601213,0.1484408322,0.0969688486,0.0608489742,0.0673638265,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865851570,neutral,0.3597292690,0.1702541249,0.0338979533,0.0696615220,0.1094105566,0.0743769954,0.0612431068,0.1214264720,0,0,200,0,0,0,0,1,0
sessions 5,sessions 5/25,25,25,1774865856544,neutral,0.5042429403,0.1248550403,0.0746413711,0.0483828210,0.0751392456,0.0788927420,0.0494713069,0.0443745328,0,0,200,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866730554,neutral,0.4346182659,0.0999322435,0.0571000721,0.0302485570,0.1386716425,0.1978109158,0.0328086071,0.0088096960,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866732547,neutral,0.7722508103,0.1422165847,0.0250692001,0.0251080298,0.0147663838,0.0121869817,0.0058965687,0.0025054408,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866734532,neutral,0.8808912693,0.0444940660,0.0277804709,0.0204610654,0.0091451747,0.0064621411,0.0072214324,0.0035443803,0,0,25,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866737512,neutral,0.7747738383,0.0940268446,0.0422384252,0.0349061700,0.0133319929,0.0265191468,0.0106805894,0.0035229927,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866739501,neutral,0.7354452935,0.1568638245,0.0182853651,0.0583812282,0.0130903359,0.0124728412,0.0023213394,0.0031397722,0,0,25,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866740495,neutral,0.8027891613,0.0566286452,0.0277780645,0.0278523871,0.0308149677,0.0455556129,0.0065104516,0.0020707097,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866741487,neutral,0.2148896760,0.5587154826,0.1340628851,0.0289508560,0.0386114749,0.0160894063,0.0046772431,0.0040029761,0,0,25,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866743471,neutral,0.9756827270,0.0129661454,0.0062760613,0.0008477612,0.0017456322,0.0013094295,0.0008296887,0.0003425547,0,0,26,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866746451,neutral,0.9401182862,0.0362279514,0.0106304954,0.0067691166,0.0032909281,0.0018032483,0.0007646466,0.0003953275,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866748432,neutral,0.7991370562,0.0851195537,0.0169724133,0.0497068533,0.0325355625,0.0124561828,0.0028863573,0.0011860209,0,0,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866750421,neutral,0.7910365300,0.0919882802,0.0493231485,0.0146046694,0.0276716000,0.0150174026,0.0047776169,0.0055807525,81,66,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866752408,neutral,0.8883650980,0.0294008552,0.0371430691,0.0223229339,0.0077422139,0.0106691485,0.0017197426,0.0026369387,88,80,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866753404,neutral,0.7368427006,0.1674456006,0.0402577731,0.0204291489,0.0194234758,0.0095487530,0.0042139554,0.0018385926,78,70,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866755393,neutral,0.8203706990,0.1091528442,0.0254262296,0.0106345878,0.0223107607,0.0074711410,0.0024184995,0.0022152382,51,37,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866757410,neutral,0.5409981871,0.2767858447,0.0782293548,0.0670289238,0.0125475341,0.0146866687,0.0059613365,0.0037621503,20,3,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866759354,neutral,0.7258910375,0.1380272048,0.0390137247,0.0475970934,0.0194108124,0.0185882760,0.0071496056,0.0043222457,20,10,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866760353,neutral,0.2825471900,0.1803850047,0.3996559801,0.0788833556,0.0251161574,0.0203887019,0.0062536775,0.0067699328,8,47,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866762343,neutral,0.5553243973,0.1987968745,0.0973534547,0.0253147808,0.0702724989,0.0400655907,0.0079389270,0.0049334760,8,47,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866764333,neutral,0.8181818182,0.0681818182,0.0681818182,0.0454545455,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8,47,25,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866766314,neutral,0.4860523639,0.3282827660,0.0455488490,0.0514202916,0.0377279356,0.0342840869,0.0104233433,0.0062603637,8,47,25,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866771281,neutral,0.8888475786,0.0392548919,0.0187311420,0.0254195112,0.0111801351,0.0122857555,0.0024922811,0.0017887045,10,44,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866773266,neutral,0.5242232644,0.3590360941,0.0674566619,0.0183715769,0.0078196968,0.0177330207,0.0026589063,0.0027007788,27,27,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866778229,neutral,0.8795149067,0.0720860504,0.0283645077,0.0083256474,0.0060642070,0.0030534582,0.0019997773,0.0005914453,13,26,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866780219,neutral,0.3349934749,0.4159852844,0.0859652481,0.0778969459,0.0459087721,0.0182603933,0.0163364082,0.0046534731,26,41,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866781211,neutral,0.8247859850,0.1381141648,0.0113567778,0.0137970771,0.0036474132,0.0042574881,0.0022265124,0.0018145816,4,48,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866782204,neutral,0.5906065745,0.2820350725,0.0666401078,0.0201776312,0.0229173762,0.0103149446,0.0034574267,0.0038508665,4,41,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866784191,neutral,0.9499490751,0.0191181246,0.0195016744,0.0009199000,0.0038793764,0.0030183252,0.0029501845,0.0006633398,10,37,0,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866785204,neutral,0.6112810904,0.0849274205,0.0805975932,0.0735409227,0.0648021086,0.0441362193,0.0221475297,0.0185671157,10,37,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866787176,neutral,0.7691572535,0.0673915962,0.0248451374,0.0433902921,0.0325898651,0.0171483548,0.0162661655,0.0292113355,10,37,51,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866788171,neutral,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,10,37,54,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866789153,neutral,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,10,37,54,0,0,0,0,0,0
sessions 5,sessions 5/27,27,27,1774866790147,neutral,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,10,37,54,0,0,0,0,0,0
